image_id,question,predicted_answer,ground_truth_answers,vqa_accuracy
106849,What kind of store are they in?,wine,wine|liquor|wint store|liquor|liquor|liquor|liquor|liquor|liquor|wine store,0.3333333333333333
386958,Has the hydrant been painted recently?,yes,no|no|no|no|no|no|no|no|what color is this fire hydrant?|no,0.0
100723,What does the large white letters say?,stop,stop|stop|stop|stop|stop|stop|stop|stop|stop|stop,1.0
434576,Is this cat wide eyed?,yes,no|yes|yes|no|yes|yes|yes|yes|yes|yes,1.0
316522,How many different colors are on the bus?,1,3|3|3|3|3|3|4|3|3|3,0.0
128675,What is he holding?,kite,skii|rowing oar|surfboard|surfboard|surfboard|board|surfboard|wind board|water board|surfboard,0.0
231617,What color is the bus?,red,"black and red|red|red|red, black, yellow|black red yellow|red and yellow|red and black|red, yellow|red and black|red",1.0
328890,What is one food on top of the pizza?,pepperoni,pineapple|pineapple|pineapple|pineapple|cheese|pineapple|pineapples|pepperoni|pineapple|pineapple,0.3333333333333333
451648,What is the vehicle called?,truck,mobile home|camper|motorhome|camper|trailer|trailer|rv|motorhome|camper|camper,0.0
199339,How many signs are in this picture?,1,3|3|3|3|3|3|3|3|3|3,0.0
157102,What color is the handle of the scissors?,blue,yellow|yellow|yellow|yellow|yellow|yellow|yellow|yellow|yellow|yellow,0.0
577024,What color is the bus?,red,red|red|red|red|red|red|red|red|red|red,1.0
62198,Is he wearing a hat?,no,no|no|no|yes|no|no|no|no|yes|yes,1.0
240175,Are these mosaic tiles?,yes,no|no|no|yes|no|yes|no|no|yes|yes,1.0
203636,Where are the tomatoes?,un,right side|right|on right|top right|to right|in back|top right|to right|on right|on right,0.0
386803,Is the water polluted?,no,no|no|yes|no|yes|no|no|no|no|no,1.0
435387,Where is the bike?,ben,on both sides of bench|railing|on sides of both men|on sidewalk next to bench|in park|beside bench|behind bench|leaning on fence|next to bench|sidewalk,0.0
283097,What are they carrying in the bags?,luggage,clothing|clothes|clothes|clothes and things for vacation|clothes|clothes|clothes|clothes|luggage|traveling,0.3333333333333333
58778,Who is looking?,boy,camera person|boy|person|no one|other skateboarders|cameraman|person in background|boy's mother|no one|person,0.3333333333333333
67307,Is the suitcase filled with clothes?,yes,no|no|no|no|no|no|no|no|no|no,0.0
62198,What body of water is this?,ocean,pacific|ocean|ocean|ocean|ocean|ocean|ocean|ocean|atlantic|sea,1.0
469232,Is the background real?,yes,no|no|no|no|no|no|no|no|no|yes,0.3333333333333333
506279,How many black tiles are there?,2,10|13|13|10|12|14|11|11|lot|14,0.0
189694,Is the woman older or younger?,older,older|older|older|older|older|older|woman is older|older|older|older,1.0
212453,What is all around the wall?,toilet,repeat of same picture|woman|pictures|women|wallpaper|pictures|woman|woman|woman singing while on floor|women,0.0
131444,Do you like his tie?,yes,no|no|no|no|yes|yes|no|no|yes|no,1.0
27377,Is the zebra in a cage?,no,no|no|no|no|no|no|no|no|no|no,1.0
256260,Is the man a zookeeper?,yes,no|yes|yes|yes|yes|yes|maybe|yes|yes|yes,1.0
449921,Why were these subjects not smiling?,b,in old days they did not smile for pictures|waiting for flash|not happy|old picture|not happy|didn't smile in photos back then|sad|they are sad|not happy|not happy,0.0
43997,Are there windows in the room?,yes,yes|yes|yes|yes|yes|no|yes|yes|yes|yes,1.0
234153,Is this person on the surfboard?,yes,no|no|yes|no|no|no|no|no|yes|no,0.6666666666666666
395633,Could this be a tourist boat?,yes,no|yes|no|no|no|yes|no|yes|no|no,1.0
553780,Has the donut been bitten?,yes,no|no|no|no|one top corner|no|no|no|no|no,0.0
381031,What color is the apple?,red,green|green|green|green|green|green|green|green|green|green,0.0
191614,What is the front horse eating?,hay,grass|grass|grass|grass|grass|grass|grass|grass|grass|grass,0.0
180729,Is the glass of juice full?,yes,no|no|no|no|no|no|no|no|no|no,0.0
534669,Where is the plane located?,japan,airport|airport|ground|airport|at airport|china|china|on tarmac|china airport|airport,0.0
338703,What type of hat is the man wearing?,baseball,cowboy|cowboy|cowboy|cowboy|cowboy|cowboy|cowboy hat|cowboy|cowboy|cowboy,0.0
15029,What is the boy doing?,frisbee,playing|playing frisbee|frisbee|frisbee|playing frisbee|throwing frisbee|playing frisbee|playing frisbee|frisbee|frisbee,1.0
497034,What is the design on the bedroom walls?,pattern,red|trees|red drops|ducks|red shapes|red splotches|rubber duck|leaves|red abstract|ugly,0.0
577212,Is the kitchen being remodeled?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
53697,Is this a small kitchen?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
276969,What kind of tree is in the background?,oak,pine|evergreen|larch|pine|larch|oak|evergreen|elm|green|elm,0.3333333333333333
470746,What type of art is above the fireplace?,art,abstract|abstract|modern|abstract|abstract|painting|abstract painting|abstract|unsure|modern,0.0
468043,Is the boy on a farm?,yes,no|no|no|no|no|no|no|no|no|no,0.0
453302,What Disney character is on the refrigerator?,mouse,none|mickey|none|elsa|none|none|mickey mouse|mater|none|none,0.0
467990,Is this an old style train?,no,no|no|no|no|no|yes|no|no|no|no,1.0
260230,What kind of foods are on the grill?,hot dogs,meat|hamburgers and hot dogs|burgers hot dogs sausages|hamburger hot dogs|hamburgers and hot dogs|hamburgers and hot dogs|hot dogs and hamburgers|hot dogs and hamburgers|burgers and hot dogs|hot dog and hamburgers,0.0
365366,Is this woman yarn bombing this parking meter?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
490280,Is this man cooking food in the oven?,no,no|no|no|no|no|no|no|no|no|no,1.0
366679,Is there a cat's shadow?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
388042,Where is the microwave located?,countertop,above counters|above range|above stove|in cabinet|left|in cabinet|in cabinet|above stove|cabinet|cabinet,0.0
28239,Is there a low stool on the floor?,yes,no|yes|no|yes|yes|yes|yes|yes|yes|yes,1.0
61782,Can a person bathe in this room?,yes,yes|no|yes|yes|yes|yes|yes|yes|yes|no,1.0
279994,What do the dog and the photo have in common?,black,black and white|black and white|color|black and white|black and white|black and white|both black and white|both are black and white|black and white|they are black and white,0.0
479042,Can you find these things at a dentist office?,no,no|no|no|no|no|no|no|no|no|no,1.0
300903,Is the man in the yellow shirt in the background a referee?,yes,no|no man in yellow shirt|yes|no|no|no|no|no|no|no,0.3333333333333333
58472,What shape is the sink?,round,rectangle|square|rectangle|square|rectangle|rectangle|rectangle|rectangular|rectangle|rectangle,0.0
365035,Is this a cell phone camera?,yes,no|no|no|no|no|no|no|no|no|no,0.0
47225,How many pink stuffed bears are in this scene?,1,0|0|0|0|0|0|1|0|0|0,0.3333333333333333
332461,Is the car in motion?,yes,no|no|no|no|no|no|no|no|no|no,0.0
528225,Are the animals in the water?,no,no|no|no|no|no|cow|no|no|no|no,1.0
132554,Is the woman wearing high heels?,yes,no|no|no|no|no|no|no|no|no|no,0.0
284589,Is the room neat?,yes,no|yes|no|no|no|yes|no|yes|no|no,1.0
198717,Does the walls have any hand prints?,yes,no|no|no|no|no|no|no|no|no|no,0.0
392781,What is on the skier's eyes?,snow,sunglasses|sunglasses|goggles|sunglasses|glasses|glasses|sunglasses|sunglasses|sunglasses|glasses,0.0
173434,Is this a hotel room?,no,no|no|no|no|no|yes|no|no|no|no,1.0
280515,How many tusks does the elephant on the left have?,2,2|2|2|2|2|2|2|2|2|2,1.0
233528,How many computers are here?,1,2|2|2|2|2|2|2|2|2|2,0.0
340089,Which room is this?,living room,living|living room|living room|living room|living room|living|living room|living room|living room|living room,1.0
170048,Is the man jumping?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
476903,Are they playing golf?,yes,no|no|no|no|no|no|no|no|no|no,0.0
478380,Did this happen in the US?,yes,no|yes|no|no|no|no|no|no|no|no,0.3333333333333333
144938,What financial institute has paid to sponsor this game?,bank of america,autozone|none|none|autozone|autozone|autozone|autozone|autozone|autozone|none,0.0
434066,Are there trees in the picture?,yes,no|no|no|no|no|zero|no|no|no|no,0.0
31235,Is she going to a costume party?,yes,no|no|no|no|no|no|no|no|no|no,0.0
150639,Is this man dressed casually?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
169808,What is the plate made of?,metal,ceramic|glass|ceramic|china|ceramic|ceramic|clay|ceramic|ceramic|ceramic,0.0
447758,Is this a big city?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
235644,What kind of transportation is this?,train,train|subway|train|train|train|train|stretcher|train|train|train,1.0
470095,How many skiers are there?,2,5|5|5|4|5|5|5|5|5|4,0.0
254814,Are there people in this scene?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
234914,Are there any trees visible?,yes,no|yes|no|no|no|no|no|yes|no|no,0.6666666666666666
133707,What type of animal is this?,cat,cat|cat|cat|cat|cat|cat|cat|cat|dog|cat,1.0
337453,Why is the man sitting in the snow?,skiing,fell|he fell|he is skiing|he fell|he fell|he fell|fell down|fell|fell|he fell,0.0
197090,Should a pedestrian crossing Broadway on 7th stop?,no,no|no|yes|yes|yes|yes|yes|yes|yes|no,1.0
302318,How old is that bridge?,100,100|year|old|1 year|200 years|20|20 years|100 years|don't know|moderately old,0.3333333333333333
235252,What country was this picture taken in?,united states,africa|africa|kenya|africa|australia|africa|africa|africa|africa|kenya,0.0
536403,What toppings are on the hot dog?,cheese,"ketchup mustard relish|ketchup|ketchup|lettuce and ketchup|spinach|ketchup|ketchup|catsup, mustard|sauce & veggies|ketchup and mustard",0.0
96034,What color is the background of the map?,black,yellow|orange|yellow|yellow|yellow|yellow|yellow|orange|yellow|yellow,0.0
510351,Is there cheese on this pizza?,yes,yes|yes|yes|no|yes|yes|yes|no|no|no,1.0
456496,Is the woman feeding the birds?,yes,no|no|no|no|no|no|no|no|no|no,0.0
408621,What part of the bus is orange?,roof,bottom|bottom|bottom|bottom|bottom part|none|bottom|bottom|bottom|bottom,0.0
256941,What color is the umbrella?,blue,blue|blue|blue|blue|blue|blue|blue|blue flowers|blue|blue,1.0
134016,What type of soup is this?,vegetable,asian|asian|bean|ramen noodle|lentil|bean|noodle|taco|salad|not soup,0.0
135902,Are these passenger trains?,yes,no|yes|yes|yes|no|no|yes|no|no|no,1.0
381430,Three athletes has on what color shirt?,white,white|white|white|white|white|white|white|white|white|white,1.0
271907,Is the cat wearing a bow tie?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
201498,What substance is the man falling into?,snow,snow|snow|snow|snow|snow|snow|snow|snow|snow|snow,1.0
24919,What are the elephants doing?,eating,fighting|fighting|nuzzling|fighting|cuddling|fighting|kissing|rubbing heads|butting heads|walking,0.0
54091,Is she opening a present?,no,yes|yes|yes|yes|no|yes|no|yes|yes|no,1.0
242615,Is this a home or a hotel?,home,hotel|hotel|hotel|home|hotel|hotel|hotel|hotel|hotel|hotel,0.3333333333333333
327624,Are the zebras standing or resting?,standing,standing|standing|standing|both|both|both|standing|standing|both|both,1.0
533942,Why are the TV and chair on the curb?,abandoned,trash|they were discarded|trash|junk|trash|they are trash|they are being thrown out|trash|garbage|free items,0.0
257214,How many zebras in the picture?,5,5|7|7|6|5|6|6|5|7|6,1.0
465199,What color is the court?,white,green|green|green|green|green|green|green|green|green|green,0.0
561539,Is this photo candid?,yes,yes|yes|no|no|no|yes|yes|yes|no|no,1.0
270815,Are the players' shirts tucked?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
146685,How many elephants are in the scene?,2,2|2|2|2|2|2|2|2|2|2,1.0
231568,Should this man get dressed?,no,no|no|no|no|no|yes|yes|yes|no|no,1.0
330387,What color is the sky?,blue,blue|blue|blue|blue|blue|gray-blue|blue|blue|blue|blue,1.0
352257,Who is the sponsor of this game?,nike,tennis|canon|canon|canon|canon|canon|canon|canon|canon|canon,0.0
419074,Is there a mammal in this scene?,yes,no|no|no|no|in plane|no|no|no|no|no,0.0
299970,Is this an urban area?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
143822,How many Wii covers do you see?,one,2|2|1|2|2|2|2|2|2|2,0.0
162445,How many kites are flying?,2,6|5|6|5|6|5|5|4|4|5,0.0
264385,Is the mouse cordless?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
22861,How many slices of pizza are there?,2,9|10|10|10|10|10|9|9|10|10,0.0
200023,What kind of animal is this?,dog,dog|dog|dog|dog|dog|dog|dog|dog|dog|dog,1.0
306229,Is there a festival going on?,yes,no|no|no|probably yes|yes|no|yes|yes|no|yes,1.0
95702,Is this for entertainment?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
163682,Does the man have a conventional tie?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
167353,What time will it be in 24 minutes?,5:30,4:20|4:49|11:20|5:00|5:08|4|5:24|5:18|4:18|5:15,0.0
527464,What is the darker wall made of?,wood,brick|brick|wood|brick|brick|brick|brick and wood|brick|brick|brick,0.3333333333333333
535950,Are these cows here all the time?,yes,maybe|no|no|no|no|no|no|no|no|no,0.0
573605,Are the glasses full?,yes,no|no|no|no|no|no|no|no|no|no,0.0
236904,What is the sidewalk made of?,cement,bricks|brick|bricks|bricks|brick|brick|brick|brick|brick|bricks,0.0
473208,What kind of food is this?,dessert,donuts|donuts|doughnuts|doughnuts|donuts|donuts|donuts|pastries|donuts|doughnuts,0.0
153249,Is it raining?,yes,yes|no|no|no|no|no|no|no|no|no,0.3333333333333333
318471,What does ST mean?,stop,street|street|street|street|street|street|street|street|street|street,0.0
452696,What is the cat laying on?,computer,laptop|laptop|laptop|laptop computer|laptop|laptop|laptop|laptop|keyboard|laptop,0.0
31980,What type of pizza is this?,pepperoni,cheese|cheese|cheese|cheese|cheese|cheese|cheese|cheese|cheese|cheese,0.0
451123,What is the person doing?,brushing,brushing dogs teeth|cleaning dogs teeth|cleaning dog's teeth|cleaning dog's teeth|checking teeth|raising dog's teeth|brushing his dog's teeth|brushing dogs teeth|brushing teeth|treating dog,0.0
224531,Is this ship going to sink?,no,no|yes|no|no|no|no|no|no|no|no,1.0
460997,What color is the water?,blue,green/white|blue|green|green|blue green|white|gray|green and white|green|green,0.3333333333333333
323847,What does this animal eat?,fish,fish|fish|fish|fish|fish|nothing|fish|fish|fish|insects,1.0
241291,Why so many people?,tourist,don't know|bikes|bike race|traffic|busy street|race|highway|going to work|going to work|cycling,0.0
127279,What are these people waiting for?,boats,sunset|boats|boat|bus|boat|boats to arrive|ferry|go boating|boat|show,0.3333333333333333
449406,Where are the zebras?,africa,in desert|in desert|1|wild|in field|field|outside|outside|hill|woods,0.0
286010,What color is the hydrant?,blue,yellow|faded yellow|beige|yellow|yellow|tan|yellow|beige|yellow|yellow,0.0
93685,What color is the board?,black,white|white|white|white|white|white|white|white|white|white,0.0
95300,What color is the sink on the right?,blue,white|white|white|white|white|white|white|white|white|white,0.0
363325,Are the pizza toppings what the cat likes?,no,yes|no|yes|yes|yes|yes|yes|yes|yes|no,0.6666666666666666
182825,Is the train stationary?,yes,no|yes|yes|no|yes|yes|no|no|no|yes,1.0
205720,What kind of phone is the guy on?,iphone,cell|flip cell phone|cell|cell phone|cell phone|flip phone|yes|flip cell phone|flip phone|flip,0.0
439773,What is the baby wearing?,phone,onesie|onesie|onesie|onesie|onesie|onesie|onesie|romper|onesie|romper,0.0
135116,What kind of dog is that?,golden,long hair dog|golden retriever|retriever|unclear|labrador mix|golden retriever|lab|sheep|collie|golden retriever,0.0
191949,Is the stadium crowded?,yes,no|no|no|no|no|yes|no|no|no|no,0.3333333333333333
206049,What are they eating?,cake,cake|pie|custard|custard|cake|cake|bread|cheesecake|cake|cheesecake,1.0
183374,What is the weather doing?,rain,raining|raining|raining|raining|raining|raining|raining|raining|raining|raining,0.0
139,What color is the flower?,red,pink|pink|pink|pink|pink|red|pink|pink|pink|pink,0.3333333333333333
391179,How many white hats?,1,1|1|no|1|0|1|2|1|1|1,1.0
546659,Are the train cars coupled together?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
124215,What brand is the speaker?,sony,bose|bose|bose|bose|bose|bose|bose|bose|bose|bose,0.0
218889,Is it likely this is an advanced class?,no,no|no|yes|no|no|no|no|no|unknown|no,1.0
301415,What  color is the scarf?,red,"red|red|red|red|light red, dark red|red, black|red|red|red striped|red",1.0
470423,Are these street bikes?,yes,no|yes|yes|yes|no|no|no|no|yes|yes,1.0
469713,Are these animals in the wild?,yes,no|no|no|no|no|no|no|yes|no|no,0.3333333333333333
416489,Where on the court are the players?,court,middle|centre and side|blue|tennis court|center|middle|corner|in middle|forefront and back|outside,0.0
505400,What are the people standing on?,grass,grass|grass|grass|grass|grass|grass|grass|grass|grass|grass,1.0
262609,Is there any cars on the street?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
177213,What toppings are on the pizza?,cheese,"cheese|cheese|cheese|cheese and basil|cheese and leaves|basil, cheese, and sauce|cheese|cheese|cheese|cheese and basil",1.0
